# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1499581	bitcoin	1	1306	0	7	11.5	74100	10168	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Burak is at it again: Introducing the newest layer 2 scheme: Cube
1499629	meta	1	841	0	0	10.5	1	26503	recent@meta|top@meta	SIGNAL	SN Saturday Newsletter 5/30/26
1499584	Stacker_Stocks	2	169	0	2	11.5	934429	287	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL	China has accumulated approximately 1.4 billion barrels of oil in reserves.
1499785	BooksAndArticles	2	136	0	0	0.9	988069	252	recent@BooksAndArticles|top@BooksAndArticles	FRESH,SIGNAL	What's up Robert Jordan? Here I am rambling again, sir!
1499251	Politics_And_Law	3	2982	0	33	22.3	724606	10512	recent@econ|top@econ	HOT	How the Boomers Screwed Europe (The Economist)
1499147	AI	1	2246	0	1	28.0	250442	38	recent@bitcoin|recent@lightning|recent@AI	HOT	Bitcoin always worked. Bridging it to the real world didn't. So I built Bringin.
1499287	Stacker_Sports	3	1464	0	6	20.4	724606	10512	recent@econ|top@econ	HOT,SELF_POST_OPP	Arsenal, PSG, and the Rise of the Capital(!) Club (FT, Simon Kuper)
1499250	lightning	1	1090	0	3	22.5	163128	3570	recent@lightning|top@lightning	HOT	Tuscany Lightning Summit 2026
1499283	bitcoin	1	1046	0	7	20.6	74100	10168	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	HOT	Electric water heat supply of apartment buildings w/ cryptocurrency miners
1499078	Construction_and_Engineering	2	994	0	4	32.0	1022234	491	recent@Construction_and_Engineering		PoW 5/29/26
1499290	bitcoin	1	746	0	6	20.4	74100	10168	recent@bitcoin|top@bitcoin|recent@lightning		Give Me Lightning — Lightning Network Advocacy
1499492	bitcoin	1	730	0	6	15.0	934367	903	recent@bitcoin|top@bitcoin		Cashu Mint Auditor
1499235	events	3	726	0	16	23.0	739506	129	recent@bitcoin|top@bitcoin	SELF_POST_OPP	BTC vote: Do you support the U.S. pausing arms sales to Taiwan?
1499455	nostr	1	692	0	11	16.0	1278026	551	recent@nostr|top@nostr		When fighting dogs meet
1499529	tech	1	666	0	2	13.4	74100	10168	recent@devs|top@devs|recent@tech		The Last Technical Interview - Steve Yegge
