# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1503653	bitcoin	1	233	0	1	1.7	74100	10313	recent@bitcoin|top@bitcoin|recent@bitdevs	FRESH,SIGNAL	Rug the mints - @1440000bytes
1503589	meta	1	199	0	2	5.3	36151	1503	recent@meta|top@meta	SIGNAL	This Day on SN: June 6
1503567	bitcoin_Mining	1	138	0	0	7.5	1503567	7	recent@bitcoin_Mining|top@bitcoin_Mining	SIGNAL	Python Bitcoin Miner
1503555	AI	1	126	0	1	8.6	12309	3502	recent@AI|top@AI	SIGNAL	"Banks Are Choking": The AI Debt Bubble Has Started To Burst
1503607	AI	1	105	0	1	3.7	328182	3687	recent@AI|top@AI	SIGNAL	Why Google Just Gave Away Gemma 4 for Free
1503574	AI	1	105	0	4	6.3	110937	241	recent@AI|top@AI	SIGNAL	Do you really need more ideas?
1503329	bitcoin	1	2227	0	3	16.6	286513	201	recent@bitcoin|top@bitcoin	HOT	Added contributing documentation for Bitcoin Backbone
1503288	meta	1	1431	0	7	18.3	92827	2680	recent@meta|top@meta	HOT	Issue #60 you know what it is!!
1503291	bitcoin	1	1314	0	1	18.2	144357	4242	recent@bitcoin|top@bitcoin	HOT	Is AI Going to Destroy our Lives or Not? | SNL #227
1502865	bitcoin	1	1301	0	9	29.8	30993	3496	recent@bitcoin|recent@bitcoinplusplus	HOT	The Economics of Protocol Design: Proposing Lightning over Ark by Rene Pickhardt
1503322	Music	3	1246	0	13	17.1	74100	10313	recent@bitcoin|top@bitcoin	HOT,SELF_POST_OPP	Hard Knock Life for Bitcoiners by Xenland [Music Video] NOW WITH MP3 !!!!!!
1502950	bitcoin	1	1198	0	1	28.0	1014665	187	recent@bitcoin	HOT	BIP324, Miniscript, Changing Consensus segment - Bitcoin Optech Newsletter #408
1503153	bitcoin	1	1024	0	2	22.2	74100	10313	recent@bitcoin|top@bitcoin	HOT	Quantum threat: let's not turn Bitcoin into an altcoin - Antoine Ponsoit
1503179	lightning	1	933	0	3	21.5	163128	3579	recent@lightning|top@lightning		zaptipr — send bitcoin on slack with /zap
1503133	bitcoin	1	884	0	1	22.7	131	80	recent@bitcoin|top@bitcoin|recent@nostr		Bips.xyz and nips.nostr.com have been updated
1503044	bitcoin	1	648	0	3	24.9	699824	153	recent@bitcoin		How I paid with bitcoin using my glasses by Vincenzo Palazzo
1503008	bitcoin	1	621	0	0	25.7	74100	10313	recent@bitcoin|recent@lightning		📣 AMA Announcement: Grubles and co from Second.Tech (Ark) - Tuesday, 10AM
1503042	bitcoin	1	591	0	7	25.0	30782	24838	recent@bitcoin		Scoop up those sats with both hands
1502963	bitcoin_beginners	1	514	0	0	27.4	30782	24838	recent@bitcoin_beginners		Bitcoin Beginners Newsletter, Issue 103
1503115	AI	1	513	0	8	23.0	1	26556	recent@AI|top@AI		Have you done anything fun with Claude's dynamic workflows yet?
1503103	bitcoin	1	444	0	0	23.3	296825	4554	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		Cashu For Community Tutorial #5: The Swiss Army Knife of Infrastructure
1503182	openagents	1	442	0	1	21.4	534967	207	recent@openagents|top@openagents		[BETA LAUNCH] Episode 229: Autopilot Sites
1503177	AI	1	362	0	1	21.6	144357	4242	recent@AI|top@AI		Is AI Going to Destroy our Lives or Not?
1503169	lightning	1	338	0	6	21.7	163128	3579	recent@lightning|top@lightning		Straight of Hormuz now accept Bitcoin (mainnet & Lightning) as payment method
1502952	AI	1	284	0	2	27.9	441782	96	recent@lightning|recent@AI		PPQ.AI sees 800% deposit growth in the last 6 months. Lightning is #1 payment.
1503054	AI	1	259	0	1	24.6	74100	10313	recent@tech|recent@AI		Nick Slaney looking for beta testers - $25
1502866	Music	3	253	0	0	29.8	280679	21810	recent@tech		Smartify your vintage linear turntable
1503205	lol	2	225	0	4	21.0	88988	44413	recent@AI|top@AI		The I is for Indigenous
1503208	Memes	2	221	0	1	21.0	1	26556	recent@AI|top@AI		AI crypto twins
1503214	AI	1	221	0	1	20.8	401865	8141	recent@AI|top@AI		Trump Admin, OpenAI Discussing Possible Government Stake in the AI Startup
1502903	AI	1	213	0	3	29.0	280679	21810	recent@AI		Canada wants to make its own AI, break free from US bots
1503255	lightning	1	208	0	0	19.2	440729	130	recent@lightning|top@lightning		Biggest Channel Opened Today + New Node Spotlight
1503091	lightning	1	175	0	0	23.5	440729	130	recent@lightning|top@lightning		Biggest Channel Opened Today + New Node Spotlight
1503226	AI	1	164	0	1	20.4	297791	7567	recent@AI|top@AI		Anthropic urges industry coordination 'pause' in AI development if risks grow
1503294	bitcoin	1	163	0	4	18.0	1500564	15	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoinplusplus		looking for early testers - get pro access for free for life
1503119	bitcoin_beginners	1	138	0	0	22.9	296825	4554	recent@bitcoin_beginners|top@bitcoin_beginners		Fedi Pro Tips: Six Useful Things You Didn’t Know You Could Do
1503303	bitcoin	1	138	0	0	17.6	238412	159	recent@bitcoin_Mining|top@bitcoin_Mining		The Last Honest Block
1503203	lightning	1	117	0	0	21.1	163128	3579	recent@lightning|top@lightning		Tapnob: Convert Naira to Bitcoin Instantly
1503095	AI	1	69	0	0	23.4	1293586	1889	recent@AI|top@AI		What Does an AI Subscription Get You?
1503117	AI	1	69	0	0	23.0	328182	3687	recent@AI|top@AI		Token bill comes due: Inside the industry scramble to manage AI’s runaway costs
1502763	bitcoin	1	56	0	0	34.1	296825	4554	recent@bitcoin_beginners|recent@lightning		Bitcoin Privacy In 2026: How Regular People Use Bitcoin Without Leaving A Trace
1502939	security	1	46	0	0	28.3	297791	7567	recent@security		Hackers Exploit Critical Everest Forms Pro WordPress Plugin to Take Over Sites
1503666	bitcoin_beginners	1	36	0	3	0.4	793757	122	recent@bitcoin_beginners|top@bitcoin_beginners	FRESH	"I'm confused... how can I own less than one Bitcoin!??"
1503661	bitcoin_beginners	1	36	0	0	1.0	296825	4554	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning	FRESH	Agora Launched at Oslo Freedom Forum: What we built and why - Soapbox Blog
1503654	bitcoin_beginners	1	36	0	0	1.6	296825	4554	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning	FRESH	ZEUS v13.1.0-beta1 is now available for testing.
1503645	bitcoin_beginners	1	36	0	0	2.4	296825	4554	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning		Global Movement For Bitcoin Education
1503641	bitcoin	1	36	0	0	2.6	1500564	15	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoinplusplus		CBBI is in the 30s on this dip — here's what that zone meant before
1503585	bitdevs	1	36	0	0	5.4	1497210	3	recent@bitdevs|top@bitdevs		News update
1503662	lightning	1	0	0	0	0.9	440729	130	recent@lightning|top@lightning	FRESH	Biggest Channel Opened Today + New Node Spotlight
1503664	AI	1	0	0	0	0.6	12309	3502	recent@AI|top@AI	FRESH	Can Tech Legends Find the Liar? (Mafia Episode 1)
1503656	AI	1	0	0	0	1.3	1503567	7	recent@AI|top@AI	FRESH	The 'Apple Tax''s Openclaw and The Hackintosh Miracle
1503216	AI	1	0	0	2	20.6	1467503	11	recent@AI|top@AI		I built an AI API that pays for itself with Bitcoin
