# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1559321	AI	1	1866	0	8	10.9	328486	4900	recent@AI|top@AI	HOT,SIGNAL	Full month of Grok useage in Cursor
1559299	AI	1	1271	0	6	11.3	74100	12286	recent@AI|top@AI	HOT,SIGNAL	GPU World
1559606	bitcoin	1	1092	0	0	3.5	1558087	6	recent@bitcoin|top@bitcoin	HOT,SIGNAL	For my inaugural OP_RETURN, I posted some seed words
1559514	tech	1	932	0	2	6.8	440139	4279	recent@tech|top@tech	SIGNAL	I went to the loneliest baseball game on Apple Vision Pro
1559634	AI	1	909	0	0	1.7	38951	2368	recent@bitcoin_Mining|top@bitcoin_Mining|recent@AI	FRESH,SIGNAL	Luxor releases Ai hardware price index
1559441	meta	1	620	0	1	8.5	503703	3826	recent@meta|top@meta	SIGNAL	Into the Weeds! 🗡✊🌵 Quantum Polarization
1559628	bitcoin	1	454	0	0	2.6	178	931	recent@bitcoin|top@bitcoin	SIGNAL	Bitcoin Tech Talk #516: Burger Age, Killer Moms, Guilty Scapegoat, Travel Sports
1559501	lightning	1	434	0	1	7.3	163128	3801	recent@lightning|top@lightning	SIGNAL	Open a Lightning Channels from Your Trezor using Bitkit on your Phone
1559604	bitcoin	1	432	0	0	3.5	74100	12286	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	SIGNAL	Connecting ASICs to Braidpool: When Hardware Fights Back - Priya Rani
1559265	AI	1	358	0	3	11.9	280679	22987	recent@AI|top@AI	SIGNAL	The AI Cold War: Which Countries Are on Each Side?
1559631	Memes	2	266	0	0	2.1	38951	2368	recent@bitcoin|top@bitcoin	SIGNAL	Frankie MacDonald says Bitcoin (again)
1559429	bitcoin_beginners	1	143	0	0	8.8	296825	5237	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning	SIGNAL	ZEUS release v13.2.1-rc1, and is now available for testing.
1559244	bitcoin	1	5407	0	8	12.2	1554639	13	recent@bitcoin|top@bitcoin|recent@lightning	HOT	Peach is at a crossroads: what does this mean for KYC-free P2P Bitcoin?
1558819	security	1	4254	0	19	21.4	187775	13	recent@bitcoin|top@bitcoin|recent@lightning	HOT	The end of open source in Bitcoin
1559053	bitcoin	1	3033	0	13	14.8	724606	12435	recent@bitcoin|top@bitcoin	HOT	Peach Bitcoin At a Regulatory Crossroads (Peach, Steph)
1558474	bitcoin	1	2663	0	12	35.4	223678	6100	recent@bitcoin	HOT	Which tech would you prefer your SN sats be stacked with?
1559201	meta	1	2060	0	6	12.9	92827	2855	recent@meta|top@meta	HOT	I took my time with SNZ Issue #69 ;)
