# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1515075	bitcoin	1	2499	0	5	10.8	1420309	22	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Introducing Hal Wallet
1515069	meta	1	1237	0	19	11.1	900202	2440	recent@meta|top@meta	HOT,SIGNAL	More on downzapping: a crazy idea
1515120	bitcoin	1	485	0	4	7.9	223678	5723	recent@bitcoin|top@bitcoin	SIGNAL	bear market blues from Vlad the sad
1515129	AI	1	417	0	1	7.5	328486	4281	recent@AI|top@AI	SIGNAL	ADMIN ASKS OPENAI TO LIMIT RELEASE OF GPT 5.6 MODEL
1515179	meta	1	261	0	5	2.0	879734	7505	recent@AI|top@AI|recent@meta	SIGNAL	~AI fee change
1515072	nostr	1	136	0	1	11.0	1512975	4	recent@nostr|top@nostr	SIGNAL	WhoIsThat - an app to help you remember details of neighbors and other people
1515070	AI	1	107	0	0	11.0	1054143	963	recent@AI|top@AI	SIGNAL	Who will control Africa’s AI infrastructure, and at what cost?
1515208	AI	1	105	0	0	1.1	280679	22250	recent@AI|top@AI	FRESH,SIGNAL	Computer-Use and TOCTOU: What You Click Is Not What You Get!
1514564	Travel	3	17620	0	18	26.0	81644	1066	recent@bitcoin	HOT,SELF_POST_OPP	The Situation in Kramatorsk, Ukraine (Part 2)
1514571	privacy	1	11639	0	3	25.8	81644	1066	recent@privacy	HOT	gmaxwell's FCC submission re: mandating KYC for phones (comments close today!)
1514666	AI	1	1223	0	0	22.0	879734	7505	recent@AI|top@AI	HOT	Comparing alternative models with Claude - Part 2 - Solution Assessment
1514652	bitcoin	1	1168	0	2	22.5	1014665	197	recent@bitcoin|top@bitcoin	HOT	Introducing Bedrock: A Deterministic Hypervisor
1514481	bitcoin	1	1048	0	7	32.3	1514481	1	recent@bitcoin	HOT	Most of the Bitcoin consensus fight is over one computable number
1514985	nostr	1	1011	0	7	14.4	74100	10814	recent@lightning|top@lightning|recent@nostr	HOT	Linky - contacts, cashu, nostr PWA
1514947	bitcoin	1	929	0	10	15.6	74100	10814	recent@bitcoin|top@bitcoin		hodlonaut thread about Core maintainer selection politics
1514641	bitcoin	1	915	0	14	23.0	74100	10814	recent@bitcoin|top@bitcoin|recent@bitdevs		Pruned node reorg UB in Core 31.0 / Knots 29.3 - how a BIP 110 split triggers it
1514689	meta	1	874	0	30	21.1	30782	24973	recent@meta|top@meta		Territories On Sale
1514932	bitcoin	1	760	0	0	16.2	296825	4712	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		Today in history
1514628	AI	1	618	0	0	23.3	401865	8197	recent@AI|top@AI		Critical Day for AI on Capitol Hill Today... First Markup Centered on AI
1514938	AI	1	558	0	2	16.0	280679	22250	recent@AI|top@AI		Databricks’ former AI chief thinks he can cut AI’s power bill by 1,000x
1514860	AI	1	504	0	1	18.4	74100	10814	recent@AI|top@AI		Federal Judge Allows Search of ChatGPT Records in Crypto Fraud Case
1514997	AI	1	318	0	2	14.1	12309	3545	recent@AI|top@AI		The Big Read. The reason China is building most of the world’s robots
1514868	bitcoin	1	301	0	0	18.0	280679	22250	recent@bitcoin|top@bitcoin		ASmap Dashboard
1514705	bitcoin	1	291	0	3	20.8	1490792	244	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		GoMining launches Bitcoin commerce tool that cuts out fiat
1514830	bitcoin_beginners	1	261	0	0	18.9	296825	4712	recent@bitcoin_beginners|top@bitcoin_beginners		MintRadar - Cashu Mint Monitor
1514488	bitcoin	1	214	0	0	31.4	296825	4712	recent@bitcoin_beginners|recent@lightning		Community Spotlight: South Africa's Bitcoin Karoo
1514513	AI	1	209	0	2	29.2	104755	12458	recent@AI		Rebranding myself with AI
1514706	bitdevs	1	187	0	0	20.8	995395	73	recent@bitdevs|top@bitdevs		Non-Human Companies & Bitcoin.
1514657	bitcoin	1	150	0	1	22.3	1490792	244	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining		Arkade - An operating system for bitcoin and the 1st hardware LN Wallet
1514980	privacy	1	142	0	1	14.8	238412	180	recent@privacy|top@privacy		Roman Storm 🇺🇸 🌪️ (@rstormsf) on X
1514857	bitcoin_beginners	1	138	0	0	18.5	296825	4712	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitdevs		Vinteum General Fund
1514559	meta	1	136	0	0	26.2	36151	1529	recent@meta		This Day on SN: June 25
1514714	AI	1	135	0	3	20.8	88718	44739	recent@AI|top@AI		The Public Choice Problem of AI Rights
1514561	lightning	1	132	0	6	26.2	163128	3619	recent@lightning		How to Run Your Own LNproxy Server to enhance your Privacy using Lightning
1514500	AI	1	111	0	0	30.4	61367	209	recent@AI		Elon Musk bought Cursor AI instead of buying 468.75 metric tons of gold
1514914	AGORA	3	76	0	3	16.6	263526	431	recent@lightning|top@lightning		This Friday! Earn sats, spend sats, create. more Bitcoin abundance in your life
1515230	AI	1	69	0	3	0.3	280679	22250	recent@AI|top@AI	FRESH	Anthropic's Claude is winning over paid consumers, a market owned by ChatGPT
1515173	AI	1	69	0	3	2.5	238412	180	recent@AI|top@AI		The slow death of AmericanAI
1515211	bitcoin_beginners	1	49	0	0	1.0	30782	24973	recent@bitcoin_beginners|top@bitcoin_beginners	FRESH	Bitcoin Beginners Newsletter, Issue 106
1514654	bitcoin	1	47	0	0	22.5	1490792	244	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining		Perception Exits Beta, Launching Agentic Data Layer Integrated by Industry
1515164	bitcoin_beginners	1	36	0	0	3.6	296825	4712	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitdevs		Cashu - Pull Request #2049: Payjoin In Development
1514902	bitcoin	1	36	0	0	17.2	296825	4712	recent@bitcoin_beginners|top@bitcoin_beginners		A Quick Update On Study Hubs
1514625	bitcoin_beginners	1	36	0	0	23.4	280679	22250	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning		How does the Bitcoin Lightning network actually work?
1514516	bitcoin_beginners	1	36	0	0	29.2	296825	4712	recent@bitcoin_beginners|recent@lightning		The Difference Between Instant Payments and Credit Cards
1514906	bitcoin	1	0	0	0	16.9	1510905	3	recent@bitcoin_Mining|top@bitcoin_Mining		Bitcoin Halving Cycles and Their Effects on the Bitcoin Ecosystem
1514599	bitcoinplusplus	1	0	0	0	24.3	1473003	26	recent@bitcoinplusplus		🌷 Store Fan & Sales Growth Discovery AI Room
1514463	bitcoinplusplus	1	0	0	0	34.0	1473003	26	recent@bitcoinplusplus		Performance Comparison: Bitcoin vs. Gold
1514921	lightning	1	0	0	1	16.4	263526	431	recent@lightning|top@lightning		Lightning Labs: Agents 🤝 LN nodes
1514911	lightning	1	0	0	1	16.7	263526	431	recent@lightning|top@lightning		Matt Corallo Urges Bitcoin Projects to Exit GitHub After Rust Lightning Ban
