# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1501189	bitcoin	1	2612	0	19	8.9	56074	14	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Mint your own Casascius style bitcoin with $1 NFC tags, new FOSS bitcoin project
1501134	AI	1	2300	0	7	10.5	713868	442	recent@bitcoin|top@bitcoin|recent@AI	HOT,SIGNAL	Solving Bitcoin's Biggest Problem through Human-to-Human Communication
1501247	AI	1	2123	0	0	7.7	46918	545	recent@bitcoin|top@bitcoin|recent@AI	HOT,SIGNAL	LLM weights small enough to fit in a bitcoin tx
1501227	bitcoin	1	1726	0	56	8.2	631896	3027	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Does bitcoin have to 'go up' to be a good currency?
1501104	history	2	1096	0	2	11.1	1195179	897	recent@history|top@history	HOT,SIGNAL	please vote which kind of participation I should give to "Bitcoin History Month"
1501140	AskSN	2	960	0	5	10.4	227606	2455	recent@privacy|top@privacy|recent@AskSN	SIGNAL,SELF_POST_OPP	Forget nostr - The state of hippie fests and muddy girls in Spring 2026.
1501256	lightning	1	905	0	6	7.6	223678	5666	recent@lightning|top@lightning	SIGNAL	Lightning Receiver Privacy
1501074	bitcoin	1	795	0	2	12.0	58766	41	recent@bitcoin|top@bitcoin	SIGNAL	Frostsnap v0.3.0 is out 🎉
1501305	Stacker_Stocks	2	786	0	1	6.1	9274	23074	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL	Fold(FLD) June $3 Cash Covered Put Assigned Again. Stackers get shares!
1501174	AI	1	773	0	16	9.4	280679	21732	recent@AI|top@AI|recent@math	SIGNAL	Mathematicians warn of AI threats to profession as industry encroaches
1501158	Stacker_Stocks	2	704	0	2	9.8	724606	10573	recent@econ|top@econ|recent@Stacker_Stocks	SIGNAL	Google, Post-Buffett, and the Largest Equity Deals of All Time (Money Stuff)
1501167	tech	1	575	0	2	9.6	74100	10220	recent@bitcoin|top@bitcoin|recent@tech	SIGNAL	ECDSA.fail - can you break ECDSA?
1501288	Stacker_Stocks	2	569	0	1	6.5	9274	23074	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL	STRC Payout #5: IYKYK
1501420	lol	2	550	0	0	2.4	401865	8133	recent@lol|top@lol	SIGNAL	LMAO SMU Partners With Krida to Launch “Mustang Coin”
1501360	podcasts	2	540	0	5	4.1	88718	44106	recent@podcasts|top@podcasts	SIGNAL,SELF_POST_OPP	Stacker Sports Pod • Episode 85: The Wemby Era and to Cap or not to Cap
